#name;МАИ;Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский авиационный институт (национальный исследовательский институт)»;;;
0;Межрегиональные предметные олимпиады федерального государственного автономного образовательного учреждения высшего образования «Казанский (Приволжский) федеральный университет»;физика;P3;*;F
0;Многопредметная олимпиада «Юные таланты»;география;P3;*;G
0;Многопрофильная инженерная олимпиада «Звезда»;техника и технологии;P3;*;MFI
0;Многопрофильная инженерная олимпиада «Звезда»;естественные науки;P3;*;MFI
0;Московская олимпиада школьников;астрономия;P3;*;FM
0;Московская олимпиада школьников;вероятность и статистика;P3;*;M
0;Московская олимпиада школьников;география;P3;*;G
0;Московская олимпиада школьников;информатика;P3;*;I
0;Московская олимпиада школьников;лингвистика;P3;*;L
0;Московская олимпиада школьников;математика;P3;*;M
0;Московская олимпиада школьников;обществознание;P3;*;O
0;Московская олимпиада школьников;история;P3;*;H
0;Московская олимпиада школьников;предпрофессиональная;P3;*;MFIGB
0;Московская олимпиада школьников;робототехника;P3;*;MFI
0;Московская олимпиада школьников;физика;P3;*;F
0;Московская олимпиада школьников;финансовая грамотность;P3;*;O
0;Московская олимпиада школьников;экономика;P3;*;O
0;Объединенная межвузовская математическая олимпиада школьников;математика;P3;*;M
0;Океан знаний;обществознание;P3;*;O
0;Олимпиада Курчатов;математика;P3;*;M
0;Олимпиада Курчатов;физика;P3;*;F
0;Олимпиада МГИМО МИД России для школьников;гуманитарные и социальные науки;P3;*;O
0;Олимпиада РГГУ для школьников;иностранный язык;P3;*;L
0;Олимпиада РГГУ для школьников;обществознание;P3;*;O
0;Олимпиада школьников «Высокие технологии и материалы будущего»;нанотехнологии;P3;*;MFI
0;Олимпиада школьников «Гранит науки»;информатика;P3;*;I
0;Олимпиада школьников «Ломоносов»;биология;P3;*;B
0;Олимпиада школьников «Ломоносов»;география;P3;*;G
0;Олимпиада школьников «Ломоносов»;инженерные науки;P3;*;MFI
0;Олимпиада школьников «Ломоносов»;иностранный язык;P3;*;L
0;Олимпиада школьников «Ломоносов»;информатика;P3;*;I
0;Олимпиада школьников «Ломоносов»;космонавтика;P3;*;MFI
0;Олимпиада школьников «Ломоносов»;математика;P3;*;M
0;Олимпиада школьников «Ломоносов»;механика и математическое моделирование;P3;*;MFI
0;Олимпиада школьников «Ломоносов»;обществознание;P3;*;O
0;Олимпиада школьников «Ломоносов»;история;P3;*;H
0;Олимпиада школьников «Ломоносов»;робототехника;P3;*;MFI
0;Олимпиада школьников «Ломоносов»;физика;P3;*;F
0;Олимпиада школьников «Ломоносов»;философия;P3;*;O
0;Олимпиада школьников «Ломоносов»;экология;P3;*;G
0;Олимпиада школьников «Надежда энергетики»;математика;P3;*;M
0;Олимпиада школьников «Надежда энергетики»;физика;P3;*;F
