#name;СПбГУТ;Федеральное государственное бюджетное образовательное учреждение высшего образования «?Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича»?;;;
-1;Всероссийский конкурс научных работ школьников «Юниор»;инженерные науки;P3;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
-1;Всероссийский конкурс научных работ школьников «Юниор»;естественные науки;P3;+05.03.06;
-1;Всесибирская открытая олимпиада школьников;биология;P2;+05.03.06 +12.03.04;
-1;Всесибирская открытая олимпиада школьников;математика;P2;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
0;Всесибирская открытая олимпиада школьников;информатика;P1;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04 +12.03.04 +38.03.02 +38.03.05 +42.03.01;
0;Всесибирская открытая олимпиада школьников;химия;P1;+05.03.06;
-1;Всесибирская открытая олимпиада школьников;физика;P2;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
0;Вузовско-академическая олимпиада по информатике;информатика;P1;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04 +12.03.04 +38.03.02 +38.03.05 +42.03.01;
-1;Герценовская олимпиада школьников;география;P2;+05.03.06 +41.03.01;
-1;Герценовская олимпиада школьников;иностранный язык;P2;+41.03.01 +42.03.01;
-1;Городская открытая олимпиада школьников по физике;физика;P2;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
-1;Государственный аудит;обществознание;P2;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
-1;Инженерная олимпиада школьников;физика;P2;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
0;Интернет-олимпиада школьников по физике;физика;P1;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
0;Междисциплинарная олимпиада школьников имени В.И. Вернадского;гуманитарные и социальные науки;P1;+41.03.01 +42.03.01;
0;Междисциплинарная олимпиада школьников имени В.И. Вернадского;гуманитарные и социальные науки;P1;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
0;Международная Менделеевская олимпиада школьников по химии;химия;P1;+05.03.06;
0;Международная олимпиада «Innopolis Open»;информатика;P1;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04 +12.03.04 +38.03.02 +38.03.05 +42.03.01;
0;Международная олимпиада «Innopolis Open»;информационная безопасность;P1;+09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.02 +11.05.04 +42.03.01;
-1;Международная олимпиада «Innopolis Open»;математика;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
0;Международная олимпиада по финансовой безопасности;финансовая безопасность;P1;+38.03.02 +38.03.05;
-1;Международная олимпиада школьников Уральского федерального университета «Изумруд»;информатика;P3;+09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.02 +11.05.04 +42.03.01;
-1;Международная олимпиада школьников Уральского федерального университета «Изумруд»;история;P3;+41.03.01 +42.03.01;
-1;Международная олимпиада школьников Уральского федерального университета «Изумруд»;математика;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
-1;Международная олимпиада школьников Уральского федерального университета «Изумруд»;обществознание;P3;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
-1;Международная олимпиада школьников Уральского федерального университета «Изумруд»;русский язык;P3;+09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +05.03.06 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +41.03.01 +42.03.01 +10.05.02 +10.05.07 +11.05.04;
-1;Международная олимпиада школьников Уральского федерального университета «Изумруд»;химия;P3;+05.03.06;
-1;Межрегиональная олимпиада по праву «ФЕМИДА»;право;P2;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
-1;Межрегиональная олимпиада школьников «САММАТ»;математика;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
-1;Межрегиональная олимпиада школьников «Будущие исследователи - будущее науки»;биология;P2;+05.03.06 +12.03.04;
-1;Межрегиональная олимпиада школьников «Будущие исследователи - будущее науки»;физика;P2;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +15.03.04 +27.03.04 +11.05.04;
-1;Межрегиональная олимпиада школьников «Будущие исследователи - будущее науки»;история;P2;+41.03.01 +42.03.01;
-1;Межрегиональная олимпиада школьников «Будущие исследователи - будущее науки»;математика;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +10.05.07 +11.05.04;
-1;Межрегиональная олимпиада школьников «Будущие исследователи - будущее науки»;русский язык;P2;+09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +05.03.06 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +41.03.01 +42.03.01 +10.05.02 +10.05.07 +11.05.04;
